Id,Company,Symbol,Stock.Exchange,Ticker,country,Currency,zip_code,Industry,NUTS3,Quarter,Changes.in.Working.Capital,Gross.Profit,Total.Operating.Expense,Total.Revenue,Working.capital,ROA,EBIDTA,debt.to.EBITDA,Debt.Equity.Ratio,Debt.Ratio,EBITDA.Margin,Return.on.Equity,Working_capital_trend,Profit.Trend,Revenue_trend,Employment..number.of.persons.employed.,Volume.index.of.production,Trade_Volume,Stock_close,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,GDP..in.Million.Euro.,Average.Age,Deaths...total,Persons.per.square.kilometre,Population.on.1.January...total,Current.Ratio,Quick.Ratio,Operating.Cashflow,Net.Profit.Margin,Debtors.days.sales,equity_skewness,equity_kurtosis,Death_rate,GDP_per_Capita,stock_trade_amount,Target
5771,Premier Foods Plc,PFD,L,PFD.L,United Kingdom,GBP,AL12RD,Misc. Financial Services,UKH23,2019-Q2,-50.45257977,104.3465839,314.3384024,302.7804112,-35.38823163,-0.019479761,4.458917185,72.47706422,0.516929788,0.568444644,0.014726571,-0.034378895,0,0,0,78.2,126.4,726466.6667,12.88456313,0,0,0,0,18221.48285,39.76431568,908,730.0319822,298658.5,0.781387886,0.469314079,57.7,-0.086853957,0.191293159,-0.250987651,-0.206196738,0.003040262,61011.09746,9360205.629,0
5772,Premier Foods Plc,PFD,L,PFD.L,United Kingdom,GBP,AL12RD,Misc. Financial Services,UKH23,2019-Q3,-33.63505318,81.68512915,214.7968261,238.1076062,-30.45335896,0.006493254,37.47581263,9.037511912,0.454632616,0.53651935,0.157390237,0.010720823,-0.139449541,-0.21717486,-0.213596397,79.07,126.4,544966.6667,13.91504097,0,0,0,0,18221.48285,39.76431568,908,730.0319822,298658.5,0.817793318,0.464257964,8.3,0.040905372,0.247613853,-0.250987651,-0.206196738,0.003040262,61011.09746,7583233.494,0
5773,Premier Foods Plc,PFD,L,PFD.L,United Kingdom,GBP,AL12RD,Misc. Financial Services,UKH23,2019-Q4,-33.63505318,81.68512915,214.7968261,238.1076062,-30.45335896,0.006493254,37.47581263,9.037511912,0.454632616,0.53651935,0.157390237,0.010720823,0,0,0,78.62,127.28,498566.6667,14.95828184,0,0,0,0,18221.48285,39.76431568,908,730.0319822,298658.5,0.817793318,0.464257964,8.3,0.040905372,0.247613853,-0.250987651,-0.206196738,0.003040262,61011.09746,7457700.717,0
5774,Premier Foods Plc,PFD,L,PFD.L,United Kingdom,GBP,AL12RD,Misc. Financial Services,UKH23,2020-Q1,-38.1153981,111.4891628,273.3659728,311.9358986,-5.519265483,0.014285158,56.08677584,7.033122243,0.361607143,0.445507954,0.179802248,0.020357143,-0.818763326,0.364864865,0.310062722,78.53,105.63,1150533.333,13.4418246,1632,0,0,1632,18107.44931,39.90201233,910.4982057,732.0405395,299480,0.975319396,0.777874564,85.9,0.080349709,0.185470441,-0.250987651,-0.206196738,0.003040264,60462.96684,15465267.26,0
5775,Premier Foods Plc,PFD,L,PFD.L,United Kingdom,GBP,AL12RD,Misc. Financial Services,UKH23,2020-Q2,-38.1153981,111.4891628,273.3659728,311.9358986,-5.519265483,0.014285158,56.08677584,7.033122243,0.361607143,0.445507954,0.179802248,0.020357143,0,0,0,74.85,83.73,688500,14.1855739,15288,0,0,15288,15050.8427,39.90201233,910.4982057,732.0405395,299480,0.975319396,0.777874564,85.9,0.080349709,0.185470441,-0.250987651,-0.206196738,0.003040264,50256.58708,9766767.63,0
5776,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2018-Q1,-55.64718258,146.0650884,325.7665286,371.7387634,1173.915302,0.009090555,63.367661,21.39870888,3.080542853,0.774386794,0.170462882,0.032453164,-0.020904839,-0.013262502,-0.02687812,99.2,100.1,32546366.67,59.53039972,0,0,0,0,3010.2925,37.04066105,1133.5,1464.9,133832,4.110633173,4.110633173,29.1,0.060436681,3.175021834,-1.258917954,3.278430185,0.008469574,22493.06967,1937498217,0
5777,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2018-Q2,-55.64718258,146.0650884,325.7665286,371.7387634,1173.915302,0.009090555,63.367661,21.39870888,3.080542853,0.774386794,0.170462882,0.032453164,0,0,0,100.2,104.5,34487900,52.49141297,0,0,0,0,3010.2925,37.04066105,1133.5,1464.9,133832,4.110633173,4.110633173,29.1,0.060436681,3.175021834,-1.258917954,3.278430185,0.008469574,22493.06967,1810318601,0
5778,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2018-Q3,-176.4866304,144.743062,272.1971871,336.9349246,1133.722063,0.019479761,80.8897056,16.50010034,2.88653279,0.757558219,0.240075159,0.060806067,-0.034238619,-0.00905094,-0.093624454,100.9,104.1,27411033.33,50.1739443,0,0,0,0,3010.2925,37.04066105,1133.5,1464.9,133832,4.125111867,4.125111867,-39.7,0.12083253,3.601850067,-1.258917954,3.278430185,0.008469574,22493.06967,1375319660,0
5779,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2018-Q4,-176.4866304,144.743062,272.1971871,336.9349246,1133.722063,0.019479761,80.8897056,16.50010034,2.88653279,0.757558219,0.240075159,0.060806067,0,0,0,102.7,109.7,42915433.33,47.75595042,0,0,0,0,3010.2925,37.04066105,1133.5,1464.9,133832,4.125111867,4.125111867,-39.7,0.12083253,3.601850067,-1.258917954,3.278430185,0.008469574,22493.06967,2049467306,0
5780,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2019-Q1,-41.55682246,149.6584549,273.9503656,325.6366635,1086.061582,0.010389206,65.72471202,21.49673977,3.116888698,0.769793899,0.201834497,0.035238505,-0.042038946,0.033959437,-0.033532473,102.8,105.6,37931800,44.90100659,0,0,0,0,4240.424751,37.19204691,908,1471.126352,134246.5,3.647356758,3.647356758,28,0.085942173,3.67557328,-1.258917954,3.278430185,0.006763677,31586.85516,1703176002,0
5781,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2019-Q2,-41.55682246,149.6584549,273.9503656,325.6366635,1086.061582,0.010389206,65.72471202,21.49673977,3.116888698,0.769793899,0.201834497,0.035238505,0,0,0,101.4,104.8,26953266.67,49.77394964,0,0,0,0,4240.424751,37.19204691,908,1471.126352,134246.5,3.647356758,3.647356758,28,0.085942173,3.67557328,-1.258917954,3.278430185,0.006763677,31586.85516,1341570538,0
5782,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2019-Q3,-84.08763295,137.3258185,225.7704245,308.0399465,1029.570276,0.028570315,97.53256367,13.59333182,2.757326131,0.746473569,0.316623103,0.086158001,-0.052014828,-0.08240521,-0.054037886,101.7,106.3,24600633.33,53.25141416,0,0,0,0,4240.424751,37.19204691,908,1471.126352,134246.5,3.590003267,3.590003267,100.3,0.192242833,3.852445194,-1.258917954,3.278430185,0.006763677,31586.85516,1310018514,0
5783,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2019-Q4,-84.08763295,137.3258185,225.7704245,308.0399465,1029.570276,0.028570315,97.53256367,13.59333182,2.757326131,0.746473569,0.316623103,0.086158001,0,0,0,102.4,108.9,19786366.67,52.7496618,0,0,0,0,4240.424751,37.19204691,908,1471.126352,134246.5,3.590003267,3.590003267,100.3,0.192242833,3.852445194,-1.258917954,3.278430185,0.006763677,31586.85516,1043724150,0
5784,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2020-Q1,165.1234367,128.8300456,284.1447736,289.3393764,967.9493007,-0.009090555,16.42208745,97.55248903,3.298836743,0.77455236,0.056757181,-0.030886482,-0.05985116,-0.061865809,-0.060708263,101.2,105.2,37548633.33,49.41681648,0,0,0,0,4213.887359,37.34405149,910.4982057,1475.173903,134616,2.344426407,2.344426407,277.9,-0.062836625,3.453321364,-1.258917954,3.278430185,0.00676367,31303.02014,1855533922,0
5785,Provident Financial plc,PFG,L,PFG.L,United Kingdom,GBP,BD12SU,Personal & Household Prods.,UKE41,2020-Q2,165.1234367,128.8300456,284.1447736,289.3393764,967.9493007,-0.009090555,16.42208745,97.55248903,3.298836743,0.77455236,0.056757181,-0.030886482,0,0,0,101.3,95.9,41479500,33.69643025,1019,3,0,1016,3502.567076,37.34405149,910.4982057,1475.173903,134616,2.344426407,2.344426407,277.9,-0.062836625,3.453321364,-1.258917954,3.278430185,0.00676367,26018.95076,1397711079,0
5786,PGS ASA,PGS,OL,PGS.OL,Norway,NOK,283,Containers & Packaging,NO020,2019-Q2,8.189491578,13.32128787,21.35041081,20.56995013,-21.38248454,-0.002245161,11.49308544,12.30883721,2.217158177,0.748366151,0.558731809,-0.081936997,0.420482376,0.065403158,-0.067914398,68.66666667,126.4,61660338.67,15.67833328,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,0.601672974,0.601672974,227.6,-0.203222453,1.070686071,-1.298651682,1.783375866,0.009042489,73374.14586,966731339.8,0
5787,PGS ASA,PGS,OL,PGS.OL,Norway,NOK,283,Containers & Packaging,NO020,2019-Q3,3.218063923,23.15723075,24.18359001,29.56128487,-33.31391091,0.001496774,21.5000882,6.41621084,2.094982952,0.727766973,0.727305606,0.051144666,0.558,0.73836276,0.437110187,69.06666667,126.4,60849918.67,11.99000009,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,0.452949438,0.452949438,379.5,0.135262206,0.567811935,-1.298651682,1.783375866,0.009042489,73374.14586,729590530.3,0
5788,PGS ASA,PGS,OL,PGS.OL,Norway,NOK,283,Containers & Packaging,NO020,2019-Q4,-9.974929037,27.70100872,29.76441848,35.55907179,-42.33731938,0.000534562,24.00183889,5.708240535,2.01145817,0.723204588,0.674984967,0.017108774,0.270860077,0.19621422,0.202893309,69.36666667,127.28,61599835.67,16.08833345,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,0.518306775,0.518306775,474.3,0.086289838,0.930847865,-1.298651682,1.783375866,0.009042489,73374.14586,991038696.7,0
5789,PGS ASA,PGS,OL,PGS.OL,Norway,NOK,283,Containers & Packaging,NO020,2020-Q1,13.33197911,5.997786913,22.34469634,13.77032004,-6.83170381,-0.005345621,-1.379170253,-103.1395349,2.174730304,0.738088103,-0.10015528,-0.192056228,-0.838636364,-0.783481281,-0.612748046,69.03333333,105.63,90694656.33,11.30300021,423,3,311,109,6705.692115,43.04179172,881.1719659,7.756529451,97448,0.891067167,0.891067167,176,-0.895186335,1.495341615,-1.298651682,1.783375866,0.009042484,68813.02967,1025121720,1
5790,PGS ASA,PGS,OL,PGS.OL,Norway,NOK,283,Containers & Packaging,NO020,2020-Q2,19.31907478,6.660643934,18.44239291,9.654191769,-18.3889367,-0.005345621,-2.30930833,-60.7037037,2.767996622,0.785442522,-0.239202658,-0.235169939,1.69170579,0.110516934,-0.298913043,66.9,83.73,149127813.7,3.56766669,886,25,651,210,5821.71964,43.04179172,881.1719659,7.756529451,97448,0.709851552,0.709851552,243.4,-1.217054264,1.240310078,-1.298651682,1.783375866,0.009042484,59741.80732,532038333.5,1
5791,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2018-Q1,-1060.997623,259.134709,604.5219017,577.250237,4697.024142,0,9.739880264,117.3333333,0.484314805,0.955789141,0.016872891,-0.006604293,-0.080810802,8.066238514,-1.632580262,72.81,103.06,,,0,0,0,0,4279.2375,42.92145241,1556.5,339.2,147269,2.722202141,2.578009777,-406,-0.047244094,1.317210349,,,0.010569095,29057.28633,0,0
5792,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2018-Q2,-1060.997623,259.134709,604.5219017,577.250237,4697.024142,0,9.739880264,117.3333333,0.484314805,0.955789141,0.016872891,-0.006604293,0,0,0,74.59,116.2,,,0,0,0,0,4279.2375,42.92145241,1556.5,339.2,147269,2.722202141,2.578009777,-406,-0.047244094,1.317210349,,,0.010569095,29057.28633,0,1
5793,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2018-Q3,-8939.911432,24.837344,-5327.065179,-5131.618249,1020.590107,0.002597301,297.3910107,4.772925764,0.386560566,0.975410905,-0.057952676,0.071264368,-0.782715593,-0.90415277,-9.88976378,75.41,122.66,,,0,0,0,0,4279.2375,42.92145241,1556.5,339.2,147269,2.657539375,2.500026797,-353,-0.038086802,-0.132481336,,,0.010569095,29057.28633,0,1
5794,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2018-Q4,-8939.911432,24.837344,-5327.065179,-5131.618249,1020.590107,0.002597301,297.3910107,4.772925764,0.386560566,0.975410905,-0.057952676,0.071264368,0,0,0,75.49,122.72,,,0,0,0,0,4279.2375,42.92145241,1556.5,339.2,147269,2.657539375,2.500026797,-353,-0.038086802,-0.132481336,,,0.010569095,29057.28633,0,1
5795,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2019-Q1,9817.799307,1874.505539,13112.47614,13253.37974,1040.264665,0,272.0673221,5.357995227,0.408107617,0.97744253,0.020528147,0.00672605,0.01927763,74.47125566,-3.582690118,76.49,109.6,,,0,0,0,0,6027.914102,43.09075872,908,340.8075829,148039.5,3.12000939,2.983145041,534,0.010631522,0.086374994,,,0.006133498,40718.28196,0,0
5796,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2019-Q2,9817.799307,1874.505539,13112.47614,13253.37974,1040.264665,0,272.0673221,5.357995227,0.408107617,0.97744253,0.020528147,0.00672605,0,0,0,78.2,122.41,,,0,0,0,0,6027.914102,43.09075872,908,340.8075829,148039.5,3.12000939,2.983145041,534,0.010631522,0.086374994,,,0.006133498,40718.28196,0,0
5797,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2019-Q3,11713.18001,867.1999792,5596.5352,5683.544797,1077.860603,0,216.8746672,6.595808383,0.417313885,0.978246805,0.038158346,0.009092631,0.036140743,-0.537371343,-0.571162608,79.07,126.4,,,0,0,0,0,6027.914102,43.09075872,908,340.8075829,148039.5,4.57189992,4.418839527,68,0.015309037,0.140865989,,,0.006133498,40718.28196,0,0
5798,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2019-Q4,11713.18001,867.1999792,5596.5352,5683.544797,1077.860603,0,216.8746672,6.595808383,0.417313885,0.978246805,0.038158346,0.009092631,0,0,0,78.62,127.28,,,0,0,0,0,6027.914102,43.09075872,908,340.8075829,148039.5,4.57189992,4.418839527,68,0.015309037,0.140865989,,,0.006133498,40718.28196,0,0
5799,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2020-Q1,-1712.27095,491.1951482,1594.743062,1991.480851,1077.860603,0.002597301,518.1616301,4.669172932,0.663225347,0.977021743,0.26018911,0.09006764,0,-0.433584917,-0.649605849,78.53,105.63,,,0,0,0,0,5990.190258,43.26073287,910.4982057,341.7452563,148447,2.259291117,2.082993798,859,0.199217476,0.508966417,,,0.00613349,40352.3834,0,0
5800,Phoenix Group Holdings PLC,PHNX,L,PHNX.L,United Kingdom,GBP,B476WG,Investment Services,UKG12,2020-Q2,-1712.27095,491.1951482,1594.743062,1991.480851,1077.860603,0.002597301,518.1616301,4.669172932,0.663225347,0.977021743,0.26018911,0.09006764,0,0,0,74.85,83.73,,,749,2,0,747,4979.023261,43.26073287,910.4982057,341.7452563,148447,2.259291117,2.082993798,859,0.199217476,0.508966417,,,0.00613349,33540.74694,0,0
5801,Photocure ASA,PHO,OL,PHO.OL,Norway,NOK,275,Biotechnology & Drugs,NO020,2019-Q2,-1.559852247,5.180976004,6.395501125,5.666358403,10.22510411,-0.002458986,-0.47084231,-1.948228883,0.051457359,0.245486221,-0.08309434,-0.030946384,0.731691707,0.147489852,0.124996513,110.6,174.6,1413394.667,46.48333359,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,3.22677532,2.756228172,-19.68,-0.126037736,0.598301887,-0.634365171,-1.949805539,0.009042489,73374.14586,65699295.8,1
5802,Photocure ASA,PHO,OL,PHO.OL,Norway,NOK,275,Biotechnology & Drugs,NO020,2019-Q3,-1.446525079,5.997786913,6.039482758,6.499206175,11.11996108,-0.000320737,0.774339949,1.0935073,0.04761046,0.23198375,0.119143774,-0.00384731,0.087515683,0.157655799,0.146981132,111.3,150.9,2294690.333,54.43333308,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,3.635833756,3.178155094,-9.77,0.086856391,0.485441684,-0.634365171,-1.949805539,0.009042489,73374.14586,124907643.2,0
5803,Photocure ASA,PHO,OL,PHO.OL,Norway,NOK,275,Biotechnology & Drugs,NO020,2019-Q4,-4.250837926,11.51660617,6.901196885,12.35479957,15.83907542,0.01764055,5.841427495,0.127202013,0.033318951,0.189469594,0.472806334,0.203940745,0.424382271,0.920142602,0.900970555,111.4,177,5662050.333,76.43333308,0,0,0,0,7098.049779,42.80955211,874.75,7.7,96737.75,4.825200103,4.401497547,20.65,0.460972655,0.390706127,-0.634365171,-1.949805539,0.009042489,73374.14586,432769379,0
5804,Photocure ASA,PHO,OL,PHO.OL,Norway,NOK,275,Biotechnology & Drugs,NO020,2020-Q1,0.483244151,5.221602724,7.000625438,5.876975875,15.56858699,-0.007911519,-0.893787854,-0.854066986,0.03750197,0.206476889,-0.152082954,-0.093019591,-0.017077287,-0.546602302,-0.524316373,109.7,185.9,14216748.67,73.33333333,423,3,311,109,6705.692115,43.04179172,881.1719659,7.756529451,97448,4.662474849,4.237173038,3,-0.087502274,0.744042205,-0.634365171,-1.949805539,0.009042484,68813.02967,1042561569,0
5805,Photocure ASA,PHO,OL,PHO.OL,Norway,NOK,275,Biotechnology & Drugs,NO020,2020-Q2,2.56482902,5.528441377,7.254007879,5.737989726,53.43055236,-0.001496774,-1.285087321,-4.657237937,0.112656215,0.188413608,-0.223961245,-0.017588698,2.431946161,0.058763309,-0.023649263,109.7,140.7,8528385.667,69,886,25,651,210,5821.71964,43.04179172,881.1719659,7.756529451,97448,9.83592645,9.435113154,14.42,-0.258058506,0.637786473,-0.634365171,-1.949805539,0.009042484,59741.80732,588458611,0
5806,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2018-Q1,1.688245912,24.28476813,-9.674947729,25.25875615,-54.93292469,0.035063569,35.4528395,11.8828927,0.88803723,0.489982548,1.403586118,0.052970162,-0.367262226,0.068852812,0.07005521,102.34,104.92,191900,13000,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,0.164031621,0.164031621,34.4,0.994858612,0.115681234,,,0.007614425,126838.5855,2494700000,0
5807,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2018-Q2,1.688245912,24.28476813,-9.674947729,25.25875615,-54.93292469,0.035063569,35.4528395,11.8828927,0.88803723,0.489982548,1.403586118,0.052970162,0,0,0,103.25,109.73,,,0,0,0,0,13968.78224,38.57133437,838.5795074,5472.263319,110130.3849,0.164031621,0.164031621,34.4,0.994858612,0.115681234,,,0.007614425,126838.5855,0,0
5808,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2018-Q3,2.337571263,25.32368869,-5.194602808,26.42754178,-80.51634352,0.031167617,32.20394011,13.63214775,0.857994924,0.479524439,1.218574939,0.045177665,0.46572104,0.042780749,0.046272494,104.41,105.29,,,0,0,0,0,13789.1053,38.60320447,855.4808679,5335.816893,111911.9928,0.078066914,0.078066914,68.5,0.874692875,0.113022113,,,0.007644229,123213.8304,0,0
5809,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2018-Q4,2.337571263,25.32368869,-5.194602808,26.42754178,-80.51634352,0.031167617,32.20394011,13.63214775,0.857994924,0.479524439,1.218574939,0.045177665,0,0,0,104.25,113.15,,,0,0,0,0,13827.7973,38.5930018,852.7903543,5362.354805,111649.6326,0.078066914,0.078066914,68.5,0.874692875,0.113022113,,,0.007638094,123849.9131,0,0
5810,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2019-Q1,7.01271379,34.93370388,89.86662857,36.62194979,-69.80247523,-0.058439282,-50.84185032,-15.00137293,1.043717789,0.526904322,-1.388289007,-0.094633019,-0.133064516,0.379487179,0.385749386,103.51,107.8,,,0,0,0,0,18981.17795,38.66049193,906.7118054,5437.793362,115751.41,0.202522255,0.202522255,47.5,-1.881205674,0.239361702,,,0.007833268,163982.2612,0,1
5811,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2019-Q2,7.01271379,34.93370388,89.86662857,36.62194979,-69.80247523,-0.058439282,-50.84185032,-15.00137293,1.043717789,0.526904322,-1.388289007,-0.094633019,0,0,0,105.05,111.18,,,0,0,0,0,19116.55426,38.63936088,906.7645042,5433.118343,116164.7114,0.202522255,0.202522255,47.5,-1.881205674,0.239361702,,,0.007805852,164564.2126,0,1
5812,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2019-Q3,1.623313377,40.19323922,-15.71367349,42.14121528,60.90671792,0.01818111,59.1489942,13.92423128,1.032478632,0.522615994,1.403590139,0.028652829,-1.87255814,0.150557621,0.15070922,104.93,104.45,,,0,0,0,0,19278.26852,38.65471878,906.7700947,5381.419823,117783.2421,2.421212121,2.421212121,94,0.553158706,0.257318952,,,0.007698634,163675.8182,0,0
5813,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2019-Q4,1.623313377,40.19323922,-15.71367349,42.14121528,60.90671792,0.01818111,59.1489942,13.92423128,1.032478632,0.522615994,1.403590139,0.028652829,0,0,0,104.14,113.66,,,0,0,0,0,19157.20675,38.66823844,906.7700947,5327.886402,117845.8948,2.421212121,2.421212121,94,0.553158706,0.257318952,,,0.007694541,162561.5112,0,0
5814,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2020-Q1,1.103853097,42.07628274,-1.493448307,44.15412387,-46.6215602,0.019479761,46.95141748,17.59418045,1.026795803,0.522119798,1.063352941,0.031880549,-1.765458422,0.046849758,0.047765794,103.38,106.14,,,3666.473171,6.053658537,0,3660.419512,18610.66498,38.88557222,909.2158173,5186.501802,119791.4149,0.521970706,0.521970706,59.2,0.582352941,0.211764706,,,0.007589991,155358.9211,0,0
5815,Primary Health Properties PLC,PHP,L,PHP.L,United Kingdom,GBP,SW1Y4RF,Gold & Silver,,2020-Q2,1.103853097,42.07628274,-1.493448307,44.15412387,-46.6215602,0.019479761,46.95141748,17.59418045,1.026795803,0.522119798,1.063352941,0.031880549,0,0,0,101.3,93.44,,,18130.09268,289.0341463,0,17841.0439,15469.11364,38.88557222,909.2158173,5186.501802,119791.4149,0.521970706,0.521970706,59.2,0.582352941,0.211764706,,,0.007589991,129133.7418,0,0
5816,Paragon Id SA,PID,PA,PID.PA,France,EUR,6251,Regional Banks,FRL03,2019-Q1,-2.370641599,15.41503832,33.61734089,33.91660505,-4.265981293,-0.00234717,2.042037813,15.83333333,2.104660046,0.777787212,0.060207612,-0.010695187,0.386519945,0.004314173,-0.008592849,89.14689557,99.55785,3984100,14.63788223,0,0,0,0,5713.342904,44.32047992,3017.783618,251.7189212,270203.75,0.847812435,0.547205359,1.18,-0.008131488,0.303460208,0.897336156,1.93376359,0.011168548,21144.57295,58318786.59,0
5817,Paragon Id SA,PID,PA,PID.PA,France,EUR,6251,Regional Banks,FRL03,2019-Q2,-2.370641599,15.41503832,33.61734089,33.91660505,-4.265981293,-0.00234717,2.042037813,15.83333333,2.104660046,0.777787212,0.060207612,-0.010695187,0,0,0,90.38669456,104.895354,2847900,15.10062186,0,0,0,0,5713.342904,44.32047992,3017.783618,251.7189212,270203.75,0.847812435,0.547205359,1.18,-0.008131488,0.303460208,0.897336156,1.93376359,0.011168548,21144.57295,43005061,0
5818,Paragon Id SA,PID,PA,PID.PA,France,EUR,6251,Regional Banks,FRL03,2019-Q3,1.361358542,15.61454776,32.47896349,33.04228427,-9.212641857,-0.00469434,2.763792557,12.63694268,2.12799428,0.783764979,0.083644113,-0.020378977,1.159559835,0.01294252,-0.025778546,90.10898734,101.6113122,3101233.333,15.06691456,0,0,0,0,5713.342904,44.32047992,3017.783618,251.7189212,270203.75,0.716555335,0.444484564,7.21,-0.006393181,0.352335287,0.897336156,1.93376359,0.011168548,21144.57295,46726017.66,0
5819,Paragon Id SA,PID,PA,PID.PA,France,EUR,6251,Regional Banks,FRL03,2019-Q4,1.361358542,15.61454776,32.47896349,33.04228427,-9.212641857,-0.00469434,2.763792557,12.63694268,2.12799428,0.783764979,0.083644113,-0.020378977,0,0,0,90.12898356,109.7403167,1873666.667,15.83796692,0,0,0,0,5713.342904,44.32047992,3017.783618,251.7189212,270203.75,0.716555335,0.444484564,7.21,-0.006393181,0.352335287,0.897336156,1.93376359,0.011168548,21144.57295,29675070.69,1
5820,PledPharma AB (publ),PLED,ST,PLED.ST,Sweden,SEK,11446,Business Services,SE110,2019-Q2,0.508160561,0.559372733,4.02567286,0.502501757,33.91434156,-0.010299022,-3.517512299,-0.003861004,0.0004,0.075839319,-7,-0.098105277,-0.136460387,0.435163271,0.668749478,78.2,126.4,1184918.333,18.98000018,0,0,0,0,1513.386414,38.78740203,358.5,362.4958951,586031,13.24101307,13.24101307,0.35,-6.623873874,0.646396396,-0.989547269,-0.757966203,0.000611742,2582.434059,22489750.17,1
5821,PledPharma AB (publ),PLED,ST,PLED.ST,Sweden,SEK,11446,Business Services,SE110,2019-Q3,0.946151957,0.863137309,4.692279921,0.698296361,30.31081544,-0.012336192,-3.988324756,-0.003405221,0.000448,0.080300742,-5.711507293,-0.119045841,-0.106253754,0.543045018,0.389639641,79.07,126.4,847426.6667,17.48000018,0,0,0,0,1513.386414,38.78740203,358.5,362.4958951,586031,12.50429553,12.50429553,-33.92,-5.168557536,0.397082658,-0.989547269,-0.757966203,0.000611742,2582.434059,14813018.29,1
5822,PledPharma AB (publ),PLED,ST,PLED.ST,Sweden,SEK,11446,Business Services,SE110,2019-Q4,-0.0316893,1.475533031,3.890993335,1.929652018,27.67947178,-0.009619966,-1.954550753,-0.470092646,0.03318821,0.092992214,-1.012903226,-0.094064263,-0.086812038,0.70949977,1.76337115,78.62,127.28,2010030,19.54000028,0,0,0,0,1513.386414,38.78740203,358.5,362.4958951,586031,10.7515949,10.7515949,-62.64,-1.349560117,0.404692082,-0.989547269,-0.757966203,0.000611742,2582.434059,39275986.76,1
5823,PledPharma AB (publ),PLED,ST,PLED.ST,Sweden,SEK,11446,Business Services,SE110,2020-Q1,1.002739993,1.74967377,6.630986024,1.325291796,22.84911706,-0.020711221,-5.300035424,-0.000640615,0.000148,0.136907305,-3.999146029,-0.211917252,-0.174510365,0.185790988,-0.313196481,78.53,105.63,3629127.667,11.01999982,163,0,0,163,1518.201973,38.85847758,361.7389872,365.7709845,591326,7.305121799,7.305121799,-37.12,-3.656703672,0.304013664,-0.989547269,-0.757966203,0.000611742,2567.45344,39992986.24,1
